"arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureNotes","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","16:24",91,true,false,false,false,true,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","11:00",38,"2020-03-06T00:00:00.000Z","2019-12-20T00:00:00.000Z","UA-319",0,"EcoHealth_20190514.csv",0,171
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","23:05",91,false,false,false,false,true,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","17:31",38,"2020-03-06T00:00:00.000Z","2019-12-20T00:00:00.000Z","UA-632",0,"EcoHealth_20190514.csv",0,171
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","09:01",91,false,false,false,false,true,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","03:00",38,"2020-03-06T00:00:00.000Z","2019-12-20T00:00:00.000Z","UA-843",0,"EcoHealth_20190514.csv",0,166
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","23:05",91,true,false,false,false,false,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","17:31",38,"2020-03-02T00:00:00.000Z","2019-12-23T00:00:00.000Z","UA-632",0,"EcoHealth_20190514.csv",0,171
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","23:05",91,false,false,true,false,false,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","17:31",38,"2020-03-04T00:00:00.000Z","2020-01-01T00:00:00.000Z","UA-632",0,"EcoHealth_20190514.csv",0,171
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","09:01",91,false,false,true,false,false,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","03:00",38,"2020-03-04T00:00:00.000Z","2020-01-01T00:00:00.000Z","UA-843",0,"EcoHealth_20190514.csv",0,166
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","17:40",91,true,true,true,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","12:00",38,"2020-03-07T00:00:00.000Z","2020-01-01T00:00:00.000Z","AS-1067",0,"EcoHealth_20190514.csv",0,148
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","05:50",91,true,true,true,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","00:05",38,"2020-03-07T00:00:00.000Z","2020-01-01T00:00:00.000Z","UA-208",0,"EcoHealth_20190514.csv",0,171
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","09:01",91,false,true,false,true,false,true,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","03:00",38,"2020-03-07T00:00:00.000Z","2020-01-02T00:00:00.000Z","UA-843",0,"EcoHealth_20190514.csv",0,166
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","19:07",93,false,false,false,false,false,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","13:36",38,"2020-03-01T00:00:00.000Z","2020-01-05T00:00:00.000Z","UA-1964",0,"EcoHealth_20190514.csv",0,166
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","04:12",93,false,false,false,false,false,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:37",38,"2020-03-01T00:00:00.000Z","2020-01-05T00:00:00.000Z","UA-326",0,"EcoHealth_20190514.csv",0,166
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","09:01",91,true,false,false,false,false,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","03:00",38,"2020-03-02T00:00:00.000Z","2020-01-06T00:00:00.000Z","UA-843",0,"EcoHealth_20190514.csv",0,166
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","04:05",93,true,true,true,true,true,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:00",38,"2020-03-06T00:00:00.000Z","2020-01-06T00:00:00.000Z","DL-2220",0,"EcoHealth_20190514.csv",0,132
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","19:07",93,true,true,true,true,true,true,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","13:36",38,"2020-03-07T00:00:00.000Z","2020-01-06T00:00:00.000Z","UA-1964",0,"EcoHealth_20190514.csv",0,166
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","05:55",91,true,true,true,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","00:01",38,"2020-03-07T00:00:00.000Z","2020-01-06T00:00:00.000Z","UA-1893",0,"EcoHealth_20190514.csv",0,166
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","23:53",941,true,true,true,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:05",38,"2020-03-07T00:00:00.000Z","2020-01-06T00:00:00.000Z","UA-4981",0,"EcoHealth_20190514.csv",0,50
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","05:45",93,true,true,true,false,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","23:55",38,"2020-03-07T00:00:00.000Z","2020-01-07T00:00:00.000Z","AS-1085",0,"EcoHealth_20190514.csv",0,148
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","23:05",91,false,true,false,true,false,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","17:31",38,"2020-03-07T00:00:00.000Z","2020-01-07T00:00:00.000Z","UA-632",0,"EcoHealth_20190514.csv",0,171
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","05:45",93,false,false,false,true,false,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","23:55",38,"2020-03-05T00:00:00.000Z","2020-01-09T00:00:00.000Z","AS-1085",0,"EcoHealth_20190514.csv",0,148
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","06:10",91,true,false,true,true,true,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","00:30",38,"2020-03-06T00:00:00.000Z","2020-01-08T00:00:00.000Z","AS-1077",0,"EcoHealth_20190514.csv",0,148
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","19:15",91,true,true,false,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","13:55",38,"2020-03-07T00:00:00.000Z","2020-01-09T00:00:00.000Z","AS-1089",0,"EcoHealth_20190514.csv",0,148
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","23:30",91,true,true,true,true,true,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","17:40",38,"2020-03-04T00:00:00.000Z","2020-01-10T00:00:00.000Z","UA-2008",0,"EcoHealth_20190514.csv",0,166
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","05:22",91,false,true,false,true,false,true,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","23:59",38,"2020-03-07T00:00:00.000Z","2020-02-13T00:00:00.000Z","AA-1339",0,"EcoHealth_20190514.csv",0,163
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","05:22",91,true,false,true,false,true,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","23:59",38,"2020-03-06T00:00:00.000Z","2020-02-14T00:00:00.000Z","AA-1339",0,"EcoHealth_20190514.csv",0,163
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","03:54",91,false,true,false,false,false,true,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:30",38,"2020-03-07T00:00:00.000Z","2020-02-18T00:00:00.000Z","UA-719",0,"EcoHealth_20190514.csv",0,171
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:11",91,false,true,false,false,false,true,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:16",38,"2020-03-07T00:00:00.000Z","2020-02-18T00:00:00.000Z","UA-340",0,"EcoHealth_20190514.csv",0,166
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","04:12",93,false,true,false,false,false,true,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:37",38,"2020-03-07T00:00:00.000Z","2020-02-18T00:00:00.000Z","UA-326",0,"EcoHealth_20190514.csv",0,166
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","03:54",91,false,false,true,true,false,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:30",38,"2020-03-05T00:00:00.000Z","2020-02-19T00:00:00.000Z","UA-719",0,"EcoHealth_20190514.csv",0,171
"Seattle","[-122.3081,47.4492]","United States","North America","SEA","Seattle-Tacoma Intl","WA","Washington","04:12",93,true,false,true,true,true,false,false,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:37",38,"2020-03-06T00:00:00.000Z","2020-02-19T00:00:00.000Z","UA-326",0,"EcoHealth_20190514.csv",0,166
"San Francisco","[-122.3728,37.6194]","United States","North America","SFO","San Francisco Intl","CA","California","04:11",91,true,false,true,true,true,false,true,"Washington-Dulles","[-77.4575,38.9417]","United States","North America","IAD","Dulles International",,"VA","Virginia","22:16",38,"2020-03-06T00:00:00.000Z","2020-02-19T00:00:00.000Z","UA-340",0,"EcoHealth_20190514.csv",0,166
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","05:35",91,false,false,false,false,false,false,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","01:45",74,"2020-03-01T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-416",0,"EcoHealth_20190514.csv",0,163
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","21:22",941,true,false,true,true,true,false,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","17:45",74,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-7702",0,"EcoHealth_20190514.csv",0,76
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","22:05",936,false,false,true,true,true,false,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","18:50",74,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-594",0,"EcoHealth_20190514.csv",0,97
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","15:45",936,true,false,true,false,true,false,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","12:30",74,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-592",0,"EcoHealth_20190514.csv",0,97
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","21:35",936,true,true,true,true,true,false,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","18:15",74,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","UA-2354",0,"EcoHealth_20190514.csv",0,118
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","16:40",91,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","13:00",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AA-2045",0,"EcoHealth_20190514.csv",0,127
"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","17:28",916,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","13:10",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8103",0,"EcoHealth_20190514.csv",0,76
"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","18:22",941,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","14:45",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-7684",0,"EcoHealth_20190514.csv",0,76
"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","01:18",916,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","21:00",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8105",0,"EcoHealth_20190514.csv",0,76
"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","02:40",936,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","23:25",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-596",0,"EcoHealth_20190514.csv",0,97
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"22:10",781,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","05:40",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","BR-51",0,"EcoHealth_20190514.csv",0,333
"Los Angeles","[-118.4072,33.9422]","United States","North America","LAX","Los Angeles Intl","CA","California","02:15",91,true,true,true,true,true,true,true,"Houston-Intercontinental","[-95.34,29.9833]","United States","North America","IAH","George Bush Intercontinental","airport changed names from Houston Intercontinental to George Bush Intercontinental","TX","Texas","22:30",74,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","UA-1236",0,"EcoHealth_20190514.csv",0,171
