"_id","arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"5d2da3870c8ec0b8bdcc5011","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:03",906,true,false,false,true,false,false,true,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","01:30",916,"2020-02-27T00:00:00.000Z","2020-02-02T00:00:00.000Z","WS-135",0,"EcoHealth_20190514.csv",0,130
"5d2da3890c8ec0b8bdcc534f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:03",906,false,true,true,false,false,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","01:30",916,"2020-02-26T00:00:00.000Z","2020-02-11T00:00:00.000Z","WS-135",0,"EcoHealth_20190514.csv",0,130
"5d2da3890c8ec0b8bdcc5319","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:03",906,true,true,false,false,false,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","00:30",916,"2020-02-24T00:00:00.000Z","2020-02-18T00:00:00.000Z","WS-133",0,"EcoHealth_20190514.csv",0,174
"5d2da3870c8ec0b8bdcc4f3c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:03",906,true,true,true,true,false,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","19:30",916,"2020-02-27T00:00:00.000Z","2020-02-18T00:00:00.000Z","WS-125",0,"EcoHealth_20190514.csv",0,130
"5d2da3870c8ec0b8bdcc4fae","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:03",906,false,false,true,true,false,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","22:30",916,"2020-02-27T00:00:00.000Z","2020-02-19T00:00:00.000Z","WS-129",0,"EcoHealth_20190514.csv",0,113
"5d2da3880c8ec0b8bdcc522d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:03",906,false,true,false,false,true,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","18:30",916,"2020-02-25T00:00:00.000Z","2020-02-21T00:00:00.000Z","WS-123",0,"EcoHealth_20190514.csv",0,130
"5d2da3890c8ec0b8bdcc531e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:03",906,false,true,false,false,true,false,false,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","00:30",916,"2020-02-25T00:00:00.000Z","2020-02-21T00:00:00.000Z","WS-133",0,"EcoHealth_20190514.csv",0,130
"5d2da3890c8ec0b8bdcc53f2","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","06:03",906,false,true,false,false,false,false,true,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","04:30",916,"2020-02-25T00:00:00.000Z","2020-02-23T00:00:00.000Z","WS-139",0,"EcoHealth_20190514.csv",0,174
"5d2da3890c8ec0b8bdcc543a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","07:33",906,false,true,false,false,false,false,true,"Calgary","[-114.0197,51.1128]","Canada","North America","YYC","Calgary Intl","AB","Alberta","06:00",916,"2020-02-25T00:00:00.000Z","2020-02-23T00:00:00.000Z","WS-143",0,"EcoHealth_20190514.csv",0,174
"5d2d8a690c8ec0b8bdade53c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:08",906,true,true,true,true,true,true,true,"Smithers","[-127.1803,54.8256]","Canada","North America","YYD","Smithers","BC","British Columbia","18:20",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8561",0,"EcoHealth_20190514.csv",0,50
"5d2d8a690c8ec0b8bdade54b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:28",906,true,true,true,true,true,true,true,"Smithers","[-127.1803,54.8256]","Canada","North America","YYD","Smithers","BC","British Columbia","03:40",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8565",0,"EcoHealth_20190514.csv",0,50
"5d2d8a690c8ec0b8bdade56b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:06",906,true,true,true,true,true,true,true,"Penticton","[-119.6,49.4647]","Canada","North America","YYF","Regional","BC","British Columbia","04:05",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8357",0,"EcoHealth_20190514.csv",0,74
"5d2d8a690c8ec0b8bdade54f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:16",906,true,true,true,true,true,true,true,"Penticton","[-119.6,49.4647]","Canada","North America","YYF","Regional","BC","British Columbia","16:15",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8353",0,"EcoHealth_20190514.csv",0,74
"5d2d8a690c8ec0b8bdade556","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:33",906,true,true,true,true,true,false,false,"Penticton","[-119.6,49.4647]","Canada","North America","YYF","Regional","BC","British Columbia","20:40",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","AC-8355",0,"EcoHealth_20190514.csv",0,74
"5d2d87af0c8ec0b8bdab3b5e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:25",906,false,false,false,false,false,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","15:00",906,"2020-03-01T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-100",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b6d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","01:25",906,true,true,true,true,true,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","01:00",906,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-116",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b6f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:35",906,true,true,true,true,true,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","21:10",906,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-1412",0,"EcoHealth_20190514.csv",0,17
"5d2d8a6a0c8ec0b8bdade65a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","22:40",906,true,true,true,true,true,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","22:10",906,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8068",0,"EcoHealth_20190514.csv",0,74
"5d2d8a690c8ec0b8bdade5ca","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","14:00",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","13:30",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8050",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade5d3","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:30",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","15:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8054",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade607","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","23:40",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","23:10",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8070",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade5f9","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:35",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","21:05",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8066",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade632","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","16:50",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","16:20",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8056",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade63e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","18:55",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","18:25",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8060",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade64e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:35",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","20:05",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8064",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade666","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:45",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","00:15",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8072",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade66c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","01:35",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","01:05",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8074",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade677","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:05",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","02:35",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8076",0,"EcoHealth_20190514.csv",0,74
"5d2d8a6a0c8ec0b8bdade67f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","04:50",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","04:20",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8080",0,"EcoHealth_20190514.csv",0,74
"5d2d87360c8ec0b8bdaace0d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","04:25",906,true,false,false,false,false,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","03:55",906,"2020-03-02T00:00:00.000Z","2019-11-04T00:00:00.000Z","4N-565",0,"EcoHealth_20190514.csv",0,153
"5d2d87af0c8ec0b8bdab3b73","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:15",906,true,true,true,true,true,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","19:50",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-1524",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b5f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:25",906,true,true,true,true,true,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","15:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-100",0,"EcoHealth_20190514.csv",0,32
"5d2d87af0c8ec0b8bdab3b75","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","16:25",906,true,true,true,true,true,true,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","16:00",906,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-102",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b71","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","04:45",906,false,false,false,false,true,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","04:20",906,"2020-03-06T00:00:00.000Z","2019-11-08T00:00:00.000Z","8P-1418",0,"EcoHealth_20190514.csv",0,32
"5d2d87af0c8ec0b8bdab3b6a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:00",906,false,false,false,false,false,true,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","18:35",906,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","8P-108",0,"EcoHealth_20190514.csv",0,17
"5d2da3920c8ec0b8bdcc621c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:47",906,false,true,false,false,true,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","17:15",906,"2020-02-25T00:00:00.000Z","2019-12-01T00:00:00.000Z","WS-3157",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc621f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:47",906,true,false,true,true,false,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","17:15",906,"2020-02-27T00:00:00.000Z","2019-12-02T00:00:00.000Z","WS-3157",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc624c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:12",906,true,false,true,true,false,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","19:40",906,"2020-02-27T00:00:00.000Z","2019-12-02T00:00:00.000Z","WS-3354",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc61fb","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:12",906,false,true,false,false,true,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","19:40",906,"2020-02-25T00:00:00.000Z","2019-12-03T00:00:00.000Z","WS-3354",0,"EcoHealth_20190514.csv",0,78
"5d2d87af0c8ec0b8bdab3b6e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:55",906,false,false,false,false,false,true,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","00:30",906,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","8P-116",0,"EcoHealth_20190514.csv",0,17
"5d2da3920c8ec0b8bdcc6205","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:22",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","23:50",906,"2020-02-27T00:00:00.000Z","2019-12-10T00:00:00.000Z","WS-3356",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc61f2","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:12",906,true,false,true,false,true,true,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","02:40",906,"2020-02-26T00:00:00.000Z","2019-12-11T00:00:00.000Z","WS-3184",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc6210","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:08",906,false,true,false,true,false,false,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","14:35",906,"2020-02-27T00:00:00.000Z","2019-12-12T00:00:00.000Z","WS-3114",0,"EcoHealth_20190514.csv",0,78
"5d2da3920c8ec0b8bdcc623e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:12",906,false,true,false,true,false,false,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","02:40",906,"2020-02-27T00:00:00.000Z","2019-12-10T00:00:00.000Z","WS-3184",0,"EcoHealth_20190514.csv",0,78
"5d2da3910c8ec0b8bdcc61c7","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:08",906,true,false,true,false,true,true,false,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","14:35",906,"2020-02-26T00:00:00.000Z","2019-12-13T00:00:00.000Z","WS-3114",0,"EcoHealth_20190514.csv",0,78
"5d2d8a6a0c8ec0b8bdade64b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:35",906,true,true,true,true,true,true,true,"Victoria","[-123.4236,48.6486]","Canada","North America","YYJ","Victoria Intl","BC","British Columbia","19:05",906,"2020-03-07T00:00:00.000Z","2020-02-19T00:00:00.000Z","AC-8062",0,"EcoHealth_20190514.csv",0,74
"5d2d8a810c8ec0b8bdadfed6","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","18:02",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","13:00",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-103",0,"EcoHealth_20190514.csv",0,404
"5d2d8a810c8ec0b8bdadfef4","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:17",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","15:00",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-107",0,"EcoHealth_20190514.csv",0,186
"5d2d8a820c8ec0b8bdadff45","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:17",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","22:00",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-121",0,"EcoHealth_20190514.csv",0,186
"5d2d8a820c8ec0b8bdadfff3","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","22:17",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","17:00",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-111",0,"EcoHealth_20190514.csv",0,186
"5d2d8a820c8ec0b8bdadffd2","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:17",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","14:00",936,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-105",0,"EcoHealth_20190514.csv",0,186
"5d2d8a820c8ec0b8bdae004b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","08:47",906,false,false,false,false,true,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","03:30",936,"2020-03-06T00:00:00.000Z","2019-11-08T00:00:00.000Z","AC-129",0,"EcoHealth_20190514.csv",0,186
"5d2d8a810c8ec0b8bdadff36","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:17",906,true,false,true,false,true,false,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","21:00",936,"2020-03-06T00:00:00.000Z","2019-11-20T00:00:00.000Z","AC-119",0,"EcoHealth_20190514.csv",0,186
"5d2d8a820c8ec0b8bdadfffb","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:17",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","19:00",936,"2020-03-07T00:00:00.000Z","2019-12-03T00:00:00.000Z","AC-115",0,"EcoHealth_20190514.csv",0,186
"5d2d9d6b0c8ec0b8bdc509e7","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:30",906,true,false,false,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","00:15",936,"2020-03-02T00:00:00.000Z","2019-12-16T00:00:00.000Z","TS-937",0,"EcoHealth_20190514.csv",0,185
"5d2da3a00c8ec0b8bdcc7ab3","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","22:20",906,false,true,false,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","17:00",936,"2020-02-25T00:00:00.000Z","2019-12-17T00:00:00.000Z","WS-709",0,"EcoHealth_20190514.csv",0,174
"5d2da3a00c8ec0b8bdcc7b28","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:20",906,false,true,false,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","21:00",936,"2020-02-25T00:00:00.000Z","2019-12-17T00:00:00.000Z","WS-717",0,"EcoHealth_20190514.csv",0,170
"5d2d9d6b0c8ec0b8bdc509f1","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:45",906,false,true,false,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","00:30",936,"2020-03-03T00:00:00.000Z","2019-12-17T00:00:00.000Z","TS-991",0,"EcoHealth_20190514.csv",0,185
"5d2d9d6b0c8ec0b8bdc509fb","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:45",906,false,true,false,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","12:30",936,"2020-03-03T00:00:00.000Z","2019-12-17T00:00:00.000Z","TS-931",0,"EcoHealth_20190514.csv",0,185
"5d2da3a10c8ec0b8bdcc7cf2","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:20",906,true,false,true,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","21:00",936,"2020-02-26T00:00:00.000Z","2019-12-18T00:00:00.000Z","WS-717",0,"EcoHealth_20190514.csv",0,130
"5d2da3a10c8ec0b8bdcc7cb5","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:20",906,true,true,true,true,true,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","19:00",936,"2020-02-27T00:00:00.000Z","2019-12-18T00:00:00.000Z","WS-713",0,"EcoHealth_20190514.csv",0,174
"5d2d9d6b0c8ec0b8bdc509eb","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:45",906,false,false,true,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","00:30",936,"2020-03-04T00:00:00.000Z","2019-12-18T00:00:00.000Z","TS-953",0,"EcoHealth_20190514.csv",0,185
"5d2d9d6b0c8ec0b8bdc509f6","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:45",906,false,false,true,false,false,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","12:30",936,"2020-03-04T00:00:00.000Z","2019-12-18T00:00:00.000Z","TS-917",0,"EcoHealth_20190514.csv",0,185
"5d2d8a810c8ec0b8bdadfed1","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:18",906,true,true,true,true,true,true,true,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","12:15",936,"2020-03-07T00:00:00.000Z","2019-12-18T00:00:00.000Z","AC-101",0,"EcoHealth_20190514.csv",0,293
"5d2d9d6b0c8ec0b8bdc509ee","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","17:45",906,false,false,false,false,true,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","12:30",936,"2020-03-06T00:00:00.000Z","2019-12-20T00:00:00.000Z","TS-971",0,"EcoHealth_20190514.csv",0,185
"5d2d9d6b0c8ec0b8bdc50a00","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:45",906,false,false,false,false,true,false,false,"Toronto","[-79.625,43.6797]","Canada","North America","YYZ","Lester B. Pearson Intl","ON","Ontario","00:30",936,"2020-03-06T00:00:00.000Z","2019-12-20T00:00:00.000Z","TS-947",0,"EcoHealth_20190514.csv",0,185
